,class,documents
1804,10,"A list of the problems plaguing organizers at the Vanco... - http://fx.ly/a/63_874d15ec78
"
1805,10,"Mayoral hopeful rips 'Fat Tuesday at City Hall' - http://fx.ly/a/63_c55469febd
"
1806,10,"217 possibly exposed to radiation at Ont. plant - http://fx.ly/a/63_e6cf090637
"
1807,10,"Vonn's husband says she'll take day off, 'no question' ... - http://fx.ly/a/63_bb57a40af8
"
1808,10,"Colbert to meet 'ice-holes' face to face - http://fx.ly/a/63_fbe9ecb2a9
"
1809,10,"Tony-winning 'Billy Elliot' dancing its way to Toronto - http://fx.ly/a/63_bd669b5de7
"
1810,10,"Clijsters to play Serena Williams in rematch of US Open... - http://fx.ly/a/63_1305becee8
"
1811,10,"Maelle Ricker captures second gold for Canada - http://fwix.com/article/63_3e5493f4bb
"
1812,10,"Haiti quake to cost more than 2004 tsunami: report - http://fwix.com/article/63_7a5adc4928
"
1813,10,"Cabbie Who Was Killed On 427 Was Nearing Retirement - http://fwix.com/article/63_39447225df
"
1814,10,"Montreal firebombs linked to Mafia feud - http://fwix.com/article/63_21ae711010
"
1815,10,"Nuclear plant workers possibly exposed to radiation - http://fwix.com/article/63_72150a243c
"
1816,10,"Canadian Maelle Ricker wins gold at Olympic snowboard c... - http://fwix.com/article/63_9e7bd71c36
"
1817,10,"City bails out Orchestras Mississauga - http://fwix.com/article/63_6145e6f091
"
1818,10,"Time for a new Toronto mayor to handle city budget: Gra... - http://fwix.com/article/63_23e6df705e
"
1819,10,"DNA studies show King Tut died from malaria, broken leg - http://fwix.com/article/63_11a7f902a0
"
1820,10,"Privacy commissioner probing Google Buzz - http://fwix.com/article/63_bd128816dc
"
1821,10,"France's Llodra rallies to beat Roger-Vasselin to advan... - http://fwix.com/article/63_6bd0bef6f4
"
1822,10,"U.S. skeleton racer Zach Lund returns to Olympics after... - http://fwix.com/article/63_d28888ece9
"
1823,10,"Eglinton LRT: Trouble Brewing in Mt. Dennis - http://fwix.com/article/63_25761373d3
"
1824,10,"Wavelength 500 - because believing in the good of life ... - http://fwix.com/article/63_f61aa09320
"
1825,10,"Whole Foods Market to open at Square One - http://fwix.com/article/63_44dc090842
"
1826,10,"Acne drug can cause rare but severe skin reactions - http://fwix.com/article/63_81773d7481
"
1827,10,"More weather woes for Cypress as fog delays start of wo... - http://fwix.com/article/63_7dfbc3d0cf
"
1828,10,"Failed teen mayor-elect takes another shot at politics ... - http://fwix.com/article/63_87a9a921f6
"
1829,10,"Ukraine PM files complaint over elections - http://fwix.com/article/63_1cb84ca984
"
1830,10,"TSX back in black, led by mining and energy stocks - http://fwix.com/article/63_eb7a263612
"
1831,10,"Rest of the curling world catching up to Canada. And Ca... - http://fwix.com/article/63_77fcf844ab
"
1832,10,"Two U of T faculty members in the top 10 for Best Lectu... - http://fwix.com/article/63_ced1594e21
"
1833,10,"Vintage Toronto Ads: The Poise That Lysol Gives - http://fwix.com/article/63_ce5162a3dd
"
1834,10,"Toronto ties to Montreal coffee-shop firebombings? - http://fwix.com/article/63_65b82ce543
"
1835,10,"VANOC cancels 20,000 more Cypress tickets - http://fwix.com/article/63_0df130a7f1
"
1836,10,"Artists raise $17,000 for Haiti relief - http://fwix.com/article/63_09debb86b2
"
1837,10,"When it comes to ice resurfacers, it seems nothing beat... - http://fwix.com/article/63_85897dc802
"
1838,10,"Will the Jays make one more move this spring? - http://fwix.com/article/63_88f1cd80f9
"
1839,10,"GO unveils new website and trip planner - http://fwix.com/article/63_764535b37b
"
1840,10,"David's Notes: Where Are All The Women? - http://fwix.com/article/63_8bc4b34687
"
1841,10,"City Finds Rabbit in Hat: Balances Budget and Funds TTC - http://fwix.com/article/63_719f1d6c30
"
1842,10,"Dickens' dog collar fetches US$11,590 - http://fwix.com/article/63_c860209619
"
1843,10,"Oil up as EU takes hard line on Greece - http://fwix.com/article/63_462a88de16
"
1844,10,"GO Transit riders can now use Google maps to plan trips - http://fwix.com/article/63_29881303bd
"
1845,10,"VENDOR CALL: Bloomin' Earth handmade market and fashion... - http://fwix.com/article/63_a913b7410b
"
1846,10,"Lloyd Robertson says retirement rumours 'fiction' - http://fwix.com/article/63_35d73c4190
"
1847,10,"Cross-country flop in Olympic men's 15K leaves Norway c... - http://fwix.com/article/63_81922abdb6
"
1848,10,"USA Battles Team That Wants To Stay On Sidelines - http://fwix.com/article/63_3f3b5f0799
"
1849,10,"Toronto Sports Media Game of the Night - http://fwix.com/article/63_da036650ac
"
1850,10,"New College principal fluent in research, teaching and ... - http://fwix.com/article/63_a35b63fc07
"
1851,10,"Harper pays tribute to troops in Haiti - http://fwix.com/article/63_e8956a91c5
"
1852,10,"Iran could spark nuclear arms race: Clinton - http://fwix.com/article/63_72cc1dbc13
"
1853,10,"Are anti-LRT activists being railroaded? - Toronto Star - http://fwix.com/article/63_ed58db897d
"
1854,10,"LitBlog Spotlight: That Shakespearean Rag - http://fwix.com/article/63_72441edefc
"
1855,10,"Quarter of stroke survivors die within a year: study - http://fwix.com/article/63_f832e69ed8
"
1856,10,"Toronto 18 Member Found Guilty Of Terrorist Offences Wa... - http://fwix.com/article/63_b36fefadbe
"
1857,10,"Crime Stoppers pays tribute to stars - http://fwix.com/article/63_a0971ec9ea
"
1858,10,"Royal Liverpool to stage British Open for 12th time in ... - http://fwix.com/article/63_2f1147f371
"
1859,10,"The Hall of Fame case for Larry Walker - http://fwix.com/article/63_e6099e620b
"
1860,10,"Judge Rules Abdelhaleem Was Not Entrapped - http://fwix.com/article/63_0ec7df9cdb
"
1861,10,"Volunteer Tutors & Mentors Needed for Grade 9 Students - http://fwix.com/article/63_1b63214b94
"
1862,10,"Inside Interiors: A 1920s Talk and Tour with Historian ... - http://fwix.com/article/63_7760249f90
"
1863,10,"Roger Ebert has lost ability to speak - http://fwix.com/article/63_b63bc404f9
"
1864,10,"N.L. ports oppose ban on Danish-flagged boats - http://fwix.com/article/63_a1ea8c8bab
"
1865,10,"Athleticism in figure skating sometimes lost amid grace... - http://fwix.com/article/63_441ec364f5
"
1866,10,"Flaherty brings in tougher mortgage rules - http://fwix.com/article/63_2ba2020841
"
1867,10,"Tuesday news: Canada's gold medal quest begins - http://fwix.com/article/63_bf29071259
"
1868,10,"Spacing Radio 016: Snow, skating, and ciclovia - http://fwix.com/article/63_35223c8f80
"
1869,10,"Fine Music Photography for the Masses - http://fwix.com/article/63_a8aea71411
"
1870,10,"Average household debt is $96G: study - http://fwix.com/article/63_78bbc95c86
"
1871,10,"Peel Police Make $3 Million Drug Bust - http://fwix.com/article/63_70d64b82b5
"
1872,10,"Project Update: Neighbourhood Engagement Study - http://fwix.com/article/63_24f0906268
"
1873,10,"Seminar examines violence in workplace - http://fwix.com/article/63_f000aa5f99
"
1874,10,"Finance Minister Tightens Rules For First Time Buyers - http://fwix.com/article/63_17d1675d26
"
1875,10,"Flaherty moves to toughen mortgage rules - http://fwix.com/article/63_f70a901eeb
"
1876,10,"Crosby survives injury scare, itching to start playing ... - http://fwix.com/article/63_1bae82873e
"
1877,10,"Autopsy to determine if man's death was murder - http://fwix.com/article/63_d6b6453432
"
1878,10,"Calendar: Less service to universities during Reading W... - http://fwix.com/article/63_3181b26ae8
"
1879,10,"Bilodeau still on the move after winning Canada's first... - http://fwix.com/article/63_1d56865c27
"
1880,10,"Steven Skurka: Conrad Black gets some rare good news - http://fwix.com/article/63_96917275aa
"
1881,10,"Taliban's top military commander captured - http://fwix.com/article/63_6afaf7703d
"
1882,10,"Dreaded triple Salchow slays Dube again as Canadians fa... - http://fwix.com/article/63_0960ad05a3
"
1883,10,"Rescuers plan search for Mount St. Helens climber - http://fwix.com/article/63_d4f63d0a2b
"
1884,10,"Calendar: YRT revises services today - http://fwix.com/article/63_4e6d228ad9
"
1885,10,"4% Tax Hike In Store For Toronto Home Owners: Reports - http://fwix.com/article/63_120bef6204
"
1886,10,"Canada to help house Haitian government - http://fwix.com/article/63_4031b8f341
"
1887,10,"Flaherty to introduce new mortgage rules, sources say - http://fwix.com/article/63_45844fb9d9
"
1888,10,"Old Swedes Peter Forsberg and Nicklas Lidstrom likely p... - http://fwix.com/article/63_c8bc957ff8
"
1889,10,"Resistance to transit expansion growing - http://fwix.com/article/63_d866564931
"
1890,10,"Calendar: Sheridan College terminal closed for two week... - http://fwix.com/article/63_7c93249d87
"
1891,10,"NATO strike kills 3 Afghan civilians - http://fwix.com/article/63_263fda7fda
"
1892,10,"Security at school board meeting raises questions - http://fwix.com/article/63_093961368d
"
1893,10,"Volunteer Tutors & Mentors Needed for Grade 9 Students - http://fwix.com/article/63_6aa2417886
"
1894,10,"Wotherspoon finishes disappointing ninth in 500 metres ... - http://fwix.com/article/63_363fd04486
"
1895,10,"Climber falls into Mount St. Helens crater - http://fwix.com/article/63_5f04723fe9
"
1896,10,"Shani Davis of U.S. looking a bit vulnerable heading in... - http://fwix.com/article/63_ae279748d1
"
1897,10,"Red Bull and vodka may make you more likely to reach fo... - http://fwix.com/article/63_3b4a4e23bf
"
1898,10,"Population boom has been great for business in Willowda... - http://fwix.com/article/63_683dee944c
"
1899,10,"Canada men gold-medal hockey favourites - http://fwix.com/article/63_a0e0cc9298
"
1900,10,"Athletes and fans alike revel in Bilodeau's golden mome... - http://fwix.com/article/63_7c1c66a66a
"
1901,10,"Anatomy of an extraordinary losing streak - http://fwix.com/article/63_f7cc9ec649
"
1902,10,"Veteran Canadian speedskater Mike Ireland skates Olympi... - http://fwix.com/article/63_25339dd93c
"
1903,10,"Dreaded triple Salchow slays Dube again as Canadians fa... - http://fwix.com/article/63_e703c5af95
"
1904,10,"Radio host launches primary challenge to McCain - http://fwix.com/article/63_b8cb9e2b27
"
1905,10,"Winberg's four goals lead Sweden over Slovakia and into... - http://fwix.com/article/63_b119d3c507
"
1906,10,"Transit expansion resistance growing - http://fwix.com/article/63_3283a9743c
"
1907,10,"Canadian biathlete LeGuellec will be gunning for lead i... - http://fwix.com/article/63_1f4b78c0dc
"
1908,10,"Scout Registration 313th Toronto Willow Valley - http://fwix.com/article/63_60d1c15319
"
1909,10,"Premier Jean Charest says Quebec has a dream: Getting t... - http://fwix.com/article/63_e898c05957
"
1910,10,"Eskimos fully behind bobsled adventure - http://fwix.com/article/63_5349b83963
"
1911,10,"China wins first ever figure skating gold in pairs even... - http://fwix.com/article/63_17b79160eb
"
1912,10,"Resistance to transit expansion growing - http://fwix.com/article/63_efe1af1273
"
1913,10,"Security at school board meeting raises questions - http://fwix.com/article/63_95a0a2101c
"
1914,10,"Volunteer Tutors & Mentors Needed for Grade 9 Students - http://fwix.com/article/63_f5b6c31515
"
1915,10,"Wotherspoon finishes disappointing ninth in 500 metres ... - http://fwix.com/article/63_32d704f3fe
"
1916,10,"Bahamas police: 3 U.S. men charged for stripping at clu... - http://fwix.com/article/63_fa41ef2a5e
"
1917,10,"Wotherspoon 9th as S. Korean wins speedskating - http://fwix.com/article/63_b90106db6e
"
1918,10,"Red Bull and vodka may make you more likely to reach fo... - http://fwix.com/article/63_29d4cd5931
"
1919,10,"Population boom has been great for business in Willowda... - http://fwix.com/article/63_2c8358b976
"
1920,10,"Malvern Beautification Committee Meeting - http://fwix.com/article/63_6c0a476ba2
"
1921,10,"Swiss just happy to score once against powerhouse Canad... - http://fwix.com/article/63_377095d6fe
"
1922,10,"Man charged with impaired driving in cabbie death - http://fwix.com/article/63_1423ac256d
"
1923,10,"Canada shakes off criticism to win 10-1 over Swiss and ... - http://fwix.com/article/63_be11ed31c2
"
1924,10,"Raps on edge prior to trade deadline - http://fwix.com/article/63_a273d66507
"
1925,10,"Olympic struggles for oval ice resurfacer as machine pu... - http://fwix.com/article/63_6871fc2e44
"
1926,10,"Police warn that GPS thefts have been surging - http://fwix.com/article/63_edc0e5fb2e
"
1927,10,"USAToday Writer Bashes Vancouver Olympic Opening - http://fwix.com/article/63_7d046cf904
"
1928,10,"Transit expansion resistance growing - http://fwix.com/article/63_116f3f07f0
"
1929,10,"More than seven million Canadians tune in to see Bilode... - http://fwix.com/article/63_7f36376766
"
1930,10,"Canadian men shut out of downhill medals - http://fwix.com/article/63_1346338700
"
1931,10,"Canadian ports stay shut to Faroes, Greenland vessels - http://fwix.com/article/63_9668deec92
"
1932,10,"Funeral held for Georgian luger killed in training acci... - http://fwix.com/article/63_783045f179
"
1933,10,"Deficit vs. all-day learning when Queen's Park resumes - http://fwix.com/article/63_a59a5abd5e
"
1934,10,"Golden boy Bilodeau taking his status as new Canadian h... - http://fwix.com/article/63_ee683606ef
"
1935,10,"When to watch CTV Toronto News during the Games - http://fwix.com/article/63_04dbe8cf00
"
1936,10,"Terry Fox snub is an Olympic flameout - http://fwix.com/article/63_8757d66618
"
1937,10,"Maoist rebels suspected in India attack - http://fwix.com/article/63_5df992290f
"
1938,10,"Flaherty to introduce new mortgage rules, sources say - http://fwix.com/article/63_c667c836e5
"
1939,10,"AC Milan coach wants balanced performance against Manch... - http://fwix.com/article/63_46fc48bdc1
"
1940,10,"Seventh-seeded Marcos Baghdatis beats Daniel Brands to ... - http://fwix.com/article/63_8dcd031222
"
1941,10,"Toronto Star Free at Newsstands During Olympics - http://fwix.com/article/63_fdc26e919e
"
1942,10,"Husband: Ala. prof went to range before shooting - http://fwix.com/article/63_b61db0e738
"
1943,10,"Ontario kids home safe after U.S. rink cave-in - http://fwix.com/article/63_1514c3b9e3
"
1944,10,"Kevin Smith says he was thrown off plane for being fat - http://fwix.com/article/63_4bab682a09
"
1945,10,"Marge and Homer's curling adventure a hit at Olympics - http://fwix.com/article/63_8ae4cf2e67
"
1946,10,"Soldier Killed In Afghanistan Back In Canada - http://fwix.com/article/63_fd352beb34
"
1947,10,"As Wild begin Olympic break, rookie goalie Khudobin sen... - http://fwix.com/article/63_e0a6ce0a61
"
1948,10,"Tykes in shock after arena roof collapse - http://fwix.com/article/63_518724bee4
"
1949,10,"Victim arrested after emotions boil over in court - http://fwix.com/article/63_90def2773c
"
1950,10,"Own the Podium program not unfair advantage for Canada,... - http://fwix.com/article/63_7b6ec93d97
"
1951,10,"Barrie Transit raises fares, March 1 - http://fwix.com/article/63_1d67491af6
"
1952,10,"Cpl. Baker returned to Canadian soil - http://fwix.com/article/63_20917e4494
"
1953,10,"Stratford veteran Brian Bedford headed to Broadway - http://fwix.com/article/63_f950bf53e8
"
1954,10,"Taxi Driver Killed In Highway 427 Crash Identified - http://fwix.com/article/63_c215341f3a
"
1955,10,"Open Letter to the Mayor and City Council - http://fwix.com/article/63_b08339466c
"
1956,10,"Ont. hockey team back on ice after U.S. roof collapse - http://fwix.com/article/63_b0a3767b28
"
1957,10,"Rules must be respected, but people also need access to... - http://fwix.com/article/63_85b276f511
"
1958,11,"Public Policy Poll: President leads 2012 Opponents - voters still still prefer Obama… http://goo.gl/fb/ZV50 #NEWSVINE
"
1959,11,"Tips From a Seven-Month Job Search http://goo.gl/fb/xRql #NEWSVINE
"
